"","Plot","TagID","Transplant","Year_t","Height_t","Width_t","Perp_t","NS_t","Goodbuds_t","TotFlowerbuds_t","ABFlowerbuds_t","Antcount_t","Antsp_t","X1","Recruit","Newplant","Survival_t1","Height_t1","Width_t1","Perp_t1","NS_t1","Goodbuds_t1","TotFlowerbuds_t1","ABFlowerbuds_t1","Antcount_t1","Antsp_t1","NP_adult","NP_juv","CV","WVL","Damage","MA","comments","X","logsize_t","logsize_t1","ant_t","ant_t1","flower1_YN","occ_t","occ_t1"
"6992","3","48",0,2018,56,46,22,4,0,0,0,6,"LIOM",2019,0,0,1,68,54,32,10,0,0,0,4,"LIOM",0,2,NA,NA,NA,0,"1 Red Thorax","",9.73789597602887,10.4017311726246,"liom","liom",FALSE,"occ","occ"
"6993","3","50",0,2018,44,42,26,0,0,0,0,4,"CREM",2019,0,0,1,47,36,29,8,0,0,0,0,"vacant",0,0,NA,NA,NA,0,"","",9.49673391921198,9.47245101644284,"crem","vacant",FALSE,"occ","vac"
"6994","3","51",0,2018,163,103,81,5,3,3,0,25,"LIOM",2019,0,0,1,159,116,81,13,9,9,0,8,"LIOM",0,0,NA,NA,NA,0,"1 CAMP","",12.7971505909662,12.9088405346377,"liom","liom",TRUE,"occ","occ"
"6995","3","52",0,2018,55,60,45,0,0,0,0,0,"vacant",2019,0,0,1,63,63,38,1,0,0,0,1,"LIOM",0,0,NA,NA,NA,0,"","",10.588782760489,10.6469046350156,"vacant","liom",FALSE,"vac","occ"
"6996","3","53",0,2018,88,62,61,5,2,2,0,30,"LIOM",2019,0,0,1,91,64,59,8,2,6,4,0,"vacant",0,0,NA,NA,NA,0,"","",11.3752344001646,11.4087570922032,"liom","vacant",TRUE,"occ","vac"
"6997","3","54",0,2018,33,33,20,0,0,0,0,0,"vacant",2019,0,0,1,31,36,10,0,0,0,0,0,"vacant",0,0,NA,NA,NA,0,"","",8.71062026351223,8.36479887240485,"vacant","vacant",FALSE,"vac","vac"
"6998","3","56",0,2018,106,85,77,28,32,32,0,56,"LIOM",2019,0,0,1,108,92,67,19,27,33,6,2,"LIOM",0,0,NA,NA,NA,0,"","",12.1121606395183,12.0934685065062,"liom","liom",TRUE,"occ","occ"
"6999","3","57",0,2018,100,66,61,11,9,9,0,23,"LIOM",2019,0,0,1,111,82,59,11,18,22,4,3,"LIOM",0,0,NA,NA,NA,0,"","",11.5670732338468,11.8805788570102,"liom","liom",TRUE,"occ","occ"
"7000","3","58",0,2018,116,91,80,14,0,0,0,15,"LIOM",2019,0,0,1,111,99,78,7,7,11,4,1,"LIOM",0,0,NA,NA,NA,0,"1 CAMP- funnel spiderweb with black spider","",12.3104461790532,12.3353585414015,"liom","liom",TRUE,"occ","occ"
"7001","3","60",0,2018,84,50,45,0,0,0,0,0,"vacant",2019,0,0,1,89,49,45,8,1,1,0,6,"LIOM",0,3,NA,NA,NA,0,"","",10.8120994569859,10.8487548092137,"vacant","liom",TRUE,"vac","occ"
"7002","3","61",0,2018,127,105,90,4,5,5,0,11,"LIOM",2019,0,0,1,138,119,75,11,45,46,1,22,"LIOM",0,0,NA,NA,NA,0,"","",12.6637150785276,12.7364988782254,"liom","liom",TRUE,"occ","occ"
"7003","3","62",0,2018,180,176,170,7,171,171,0,60,"LIOM",2019,0,0,1,192,198,167,45,152,161,9,24,"LIOM",0,0,NA,NA,NA,0,"tons of buds","",14.1593632759472,14.3308189541343,"liom","liom",TRUE,"occ","occ"
"7004","3","63",0,2018,130,129,100,21,73,73,0,44,"LIOM",2019,0,0,1,120,132,100,72,119,147,28,7,"LIOM",1,1,NA,NA,NA,0,"tons of buds","",13.0085073325056,12.9544953610562,"liom","liom",TRUE,"occ","occ"
"7005","3","64",0,2018,100,58,48,10,28,28,0,18,"LIOM",2019,0,0,1,101,59,55,5,30,30,0,5,"LIOM",2,1,NA,NA,NA,0,"","",11.2055772491537,11.3610462885718,"liom","liom",TRUE,"occ","occ"
"7006","3","65",0,2018,42,43,43,3,0,0,0,4,"LIOM",2019,0,0,1,46,51,36,10,0,0,0,2,"LIOM",0,0,NA,NA,NA,0,"","",9.91989308573189,10.0339865087398,"liom","liom",FALSE,"occ","occ"
"7007","3","66",0,2018,81,64,49,2,10,10,0,24,"LIOM",2019,0,0,1,90,76,71,13,24,24,0,4,"LIOM",0,0,NA,NA,NA,0,"","",11.1227536670386,11.7542037188292,"liom","liom",TRUE,"occ","occ"
"7008","3","70",0,2018,111,125,116,12,13,13,0,11,"LIOM",2019,0,0,1,103,120,117,12,13,18,5,1,"CAMP",0,0,NA,NA,NA,0,"","",12.9526529432352,12.8443781454414,"liom","other",TRUE,"occ","occ"
"7009","3","71",0,2018,36,24,14,0,0,0,0,0,"vacant",2019,0,0,1,37,24,14,0,0,0,0,0,"vacant",0,0,NA,NA,NA,0,"","",8.13222013285039,8.15961910703851,"vacant","vacant",FALSE,"vac","vac"
"7010","3","72",0,2018,15,21,3,0,0,0,0,0,"vacant",2019,0,0,1,21,14,3,2,0,0,0,0,"vacant",0,0,NA,NA,NA,0,"","",6.33768673673961,5.98447800077736,"vacant","vacant",FALSE,"vac","vac"
"7011","3","75",0,2018,88,100,74,8,23,23,0,27,"LIOM",2019,0,0,1,88,100,80,6,8,18,10,0,"vacant",0,0,NA,NA,NA,0,"2 PENT juv","",12.0689762878488,12.1367793912001,"liom","vacant",TRUE,"occ","vac"
"7012","3","77",0,2018,49,27,20,2,0,0,0,5,"LIOM",2019,0,0,1,51,46,28,0,0,0,0,0,"vacant",0,0,NA,NA,NA,0,"","",8.86564437647225,9.81348469407417,"liom","vacant",FALSE,"occ","vac"
"7013","3","78",0,2018,31,31,29,3,0,0,0,4,"LIOM",2019,0,0,1,31,44,28,4,0,0,0,2,"LIOM",0,0,NA,NA,NA,0,"","",8.89620520387086,9.26084831745877,"liom","liom",FALSE,"occ","occ"
"7014","3","80",0,2018,100,100,50,0,0,0,0,0,"vacant",2019,0,0,1,102,110,52,17,1,2,1,0,"vacant",0,0,NA,NA,NA,0,"","",11.8999696491221,12.0736943586905,"vacant","vacant",TRUE,"vac","vac"
"7015","3","81",0,2018,155,120,100,8,49,51,2,17,"LIOM",2019,0,0,1,134,118,111,11,24,40,16,0,"vacant",0,1,1,NA,NA,0,"1 CV","",13.1042090845655,13.0388126820009,"liom","vacant",TRUE,"occ","vac"
"7016","3","85",0,2018,56,45,34,8,3,3,0,56,"LIOM",2019,0,0,1,49,49,37,7,1,2,1,7,"LIOM",0,0,NA,NA,NA,0,"no tag","",10.0377762706107,10.0740437655592,"liom","liom",TRUE,"occ","occ"
"7017","3","91",0,2018,39,32,32,5,0,0,0,3,"LIOM",2019,0,0,1,41,34,34,3,0,1,1,1,"LIOM",0,0,NA,NA,NA,0,"","",9.2548566877905,9.42611635199803,"liom","liom",TRUE,"occ","occ"
"7018","3","92",0,2018,20,12,7,0,0,0,0,0,"vacant",2019,0,0,1,21,7,3,0,0,0,0,0,"vacant",0,0,NA,NA,NA,0,"","",6.15813910682838,4.92322149865302,"vacant","vacant",FALSE,"vac","vac"
"7019","3","93",0,2018,8,1.5,1.5,2,0,0,0,0,"vacant",2019,0,0,1,12,9,7,0,0,0,0,0,"vacant",0,0,NA,NA,NA,0,"","",1.55019499395756,5.30361296920907,"vacant","vacant",FALSE,"vac","vac"
"7020","3","96",0,2018,37,18,12,4,0,0,0,4,"LIOM",2019,0,0,1,33,18,11,2,0,0,0,2,"LIOM",0,0,NA,NA,NA,0,"","",7.68684155091004,7.50462809638094,"liom","liom",FALSE,"occ","occ"
"7021","3","97",0,2018,35,28,22,0,0,0,0,0,"vacant",2019,0,0,1,35,31,19,0,0,0,0,0,"vacant",0,0,NA,NA,NA,0,"","",8.65292294728721,8.65292294728721,"vacant","vacant",FALSE,"vac","vac"
"7022","3","99",0,2018,53,35,29,5,0,0,0,3,"LIOM",2019,0,0,1,53,38,38,9,1,1,0,6,"LIOM",0,0,NA,NA,NA,0,"","",9.56158695521298,9.90528746906629,"liom","liom",TRUE,"occ","occ"
"7023","3","100",0,2018,36,20,10,0,0,0,0,0,"vacant",2019,0,0,1,41,26,22,0,0,0,0,0,"vacant",0,0,NA,NA,NA,0,"","",7.65944257672193,8.7295029634616,"vacant","vacant",FALSE,"vac","vac"
"7024","3","101",0,2018,31,19,17,4,0,0,0,4,"CREM",2019,0,0,1,38,19,18,3,0,0,0,0,"vacant",0,0,NA,NA,NA,0,"","",7.87455395633888,8.13295085995634,"crem","vacant",FALSE,"occ","vac"
"7025","3","104",0,2018,30.5,22,9.5,1,0,0,0,0,"vacant",2019,0,0,1,37,23,14,4,0,0,0,0,"vacant",0,0,NA,NA,NA,0,"","",7.59123065021805,8.10628261287418,"vacant","vacant",FALSE,"vac","vac"
"7026","3","105",0,2018,40,17,17,0,0,0,0,0,"vacant",2019,0,0,1,39,19,13,0,0,0,0,0,"vacant",0,0,NA,NA,NA,0,"","",8.01512937828777,7.86856232667061,"vacant","vacant",FALSE,"vac","vac"
"7027","3","108",0,2018,42,28,18,3,0,0,0,3,"FOR",2019,0,0,1,53,34,22,10,0,0,0,1,"CAMP",0,0,NA,NA,NA,0,"","",8.66848128620307,9.29452416996393,"other","other",FALSE,"occ","occ"
"7028","3","109",0,2018,12,20,10,3,0,0,0,12,"LIOM",2019,0,0,1,26,17,8,2,0,0,0,2,"LIOM",0,0,NA,NA,NA,0,"","",6.56083028805382,6.96937706269939,"liom","liom",FALSE,"occ","occ"
"7029","3","115",0,2018,11,7,3,3,0,0,0,0,"vacant",2019,0,0,1,14,10,9,1,0,0,0,0,"vacant",0,0,NA,NA,NA,0,"","",4.27659433372797,5.80146416288965,"vacant","vacant",FALSE,"vac","vac"
"7030","3","116",0,2018,20,7,4,4,0,0,0,0,"vacant",2019,0,0,1,27,12,10,9,0,0,0,1,"CAMP",0,0,NA,NA,NA,0,"","",5.06505169409224,6.75145064766247,"vacant","other",FALSE,"vac","occ"
"7031","3","118",0,2018,26,18,16,0,0,0,0,0,"vacant",2019,0,0,1,26,19,17,2,0,0,0,0,"vacant",0,0,NA,NA,NA,0,"","",7.58434646219531,7.69866328987521,"vacant","vacant",FALSE,"vac","vac"
"7032","3","119",0,2018,7.4,1,1,0,0,0,0,0,"vacant",2019,0,0,1,9,3.5,3,2,0,0,0,0,"vacant",0,0,NA,NA,NA,0,"","",0.661303236271524,3.21435780608091,"vacant","vacant",FALSE,"vac","vac"
"7033","3","120",0,2018,4,0.75,0.75,0,0,0,0,0,"vacant",2019,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",-0.529246547722271,NA,"vacant",NA,NA,"vac",NA
"7034","3","131",0,2018,6,4,2,0,0,0,0,0,"vacant",2019,0,0,1,10,5,4,2,0,0,0,0,"vacant",0,0,NA,NA,NA,0,"","",2.64880728262567,3.97056312260799,"vacant","vacant",FALSE,"vac","vac"
"7035","3","135",0,2018,10,10,3,3,0,0,0,0,"vacant",2019,0,0,1,9,11,3,0,0,0,0,0,"vacant",0,0,NA,NA,NA,0,"","",4.70601268285863,4.74886811150825,"vacant","vacant",FALSE,"vac","vac"
"7036","3","136",0,2018,47,33,27,3,0,0,0,9,"LIOM",2019,0,0,1,51,34,32,7,0,0,0,5,"LIOM",0,0,NA,NA,NA,0,"","",9.31236560109577,9.58466399171869,"liom","liom",FALSE,"occ","occ"
"7037","3","137",0,2018,10,3.5,1.5,0,0,0,0,0,"vacant",2019,0,0,1,10,4,2.5,0,0,0,0,0,"vacant",0,0,NA,NA,NA,0,"","",2.79498979280376,3.31971832173874,"vacant","vacant",FALSE,"vac","vac"
"7038","3","138",0,2018,5,1,1,2,0,0,0,0,"vacant",2019,0,0,1,7,3,2,1,0,0,0,0,"vacant",0,0,NA,NA,NA,0,"","",0.2692611484955,2.43831484886502,"vacant","vacant",FALSE,"vac","vac"
"7039","3","139",0,2018,8,1.5,1.5,1,0,0,0,0,"vacant",2019,0,0,1,7,3,2,0,0,0,0,0,"vacant",0,0,NA,NA,NA,0,"","",1.55019499395756,2.43831484886502,"vacant","vacant",FALSE,"vac","vac"
"7040","3","103A",0,2018,22,17,14,0,0,0,0,0,"vacant",2019,0,0,1,22,18,7,1,0,0,0,0,"vacant",0,0,NA,NA,NA,0,"","",7.23254573727012,6.80232297803623,"vacant","vacant",FALSE,"vac","vac"
"7041","3","103B",0,2018,25,12,2,0,0,0,0,1,"LIOM",2019,0,0,1,25,18,3,0,0,0,0,0,"vacant",0,0,NA,NA,NA,0,"","",5.77051935904023,6.58144957525656,"liom","vacant",FALSE,"occ","vac"
"7042","3","103D",0,2018,14,10,2,0,0,0,0,0,"vacant",2019,0,0,1,14,8,2,1,0,0,0,0,"vacant",0,0,NA,NA,NA,0,"","",4.88239950413277,4.51775639054486,"vacant","vacant",FALSE,"vac","vac"
"7043","3","113A",0,2018,8,6,3,1,0,0,0,0,"vacant",2019,0,0,1,10,8,3,2,0,0,0,0,"vacant",0,0,NA,NA,NA,0,"","",3.74741957129378,4.3719045135323,"vacant","vacant",FALSE,"vac","vac"
"7044","3","113C",0,2018,7,4,1,1,0,0,0,0,"vacant",2019,0,0,1,9.5,6,4,2,0,0,0,0,"vacant",0,0,NA,NA,NA,0,"","",2.43831484886502,4.1299908595361,"vacant","vacant",FALSE,"vac","vac"
"7045","3","132A",0,2018,24,15,5,2,0,0,0,0,"vacant",2019,0,0,1,32,19,13,4,0,0,0,1,"LIOM",0,0,NA,NA,NA,0,"","",6.44304725239744,7.67073658334069,"vacant","liom",FALSE,"vac","occ"
"7046","3","132B",0,2018,17,1,1,2,0,0,0,0,"vacant",2019,0,0,1,25,10,2,2,0,0,0,0,"vacant",0,0,NA,NA,NA,0,"\","",1.49303658011762,5.46221799938571,"vacant","vacant",FALSE,"vac","vac"
"7047","3","132C",0,2018,23,9,7,2,0,0,0,0,"vacant",2019,0,0,1,32,12,10,4,0,0,0,1,"LIOM",0,0,NA,NA,NA,0,"","",5.95420053535022,6.92134968445787,"vacant","liom",FALSE,"vac","occ"
"7048","3","132E",0,2018,25,12,9,3,0,0,0,0,"vacant",2019,0,0,1,32,29,17,3,0,0,0,2,"LIOM",0,0,NA,NA,NA,0,"1 CAMP","",6.58144957525656,8.39654757071943,"vacant","liom",FALSE,"vac","occ"
"7049","3","89A",0,2018,30,22,15,0,0,0,0,0,"vacant",2019,0,0,1,33,20,13,0,0,0,0,0,"vacant",0,0,NA,NA,NA,0,"","",7.89656208189211,7.76305155934095,"vacant","vacant",FALSE,"vac","vac"
"7050","3","89C",0,2018,34,15,13,0,0,0,0,0,"vacant",2019,0,0,1,41,15,12,4,0,0,0,0,"vacant",0,0,NA,NA,NA,0,"","",7.46429841990808,7.57877467365447,"vacant","vacant",FALSE,"vac","vac"
"7051","3","89D",0,2018,12,5,2,0,0,0,0,0,"vacant",2019,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",3.65025582284014,NA,"vacant",NA,NA,"vac",NA
"7052","3","94A",0,2018,40,28,16,0,0,0,0,0,"vacant",2019,0,0,1,44,23,18,1,0,0,0,0,"vacant",0,0,NA,NA,NA,0,"","",8.53078759689197,8.48486264226839,"vacant","vacant",FALSE,"vac","vac"
"7053","3","94B",0,2018,30,8,4,0,0,0,0,0,"vacant",2019,0,0,1,30,14,8,2,0,0,0,0,"vacant",0,0,NA,NA,NA,0,"","",5.64453955617966,6.8568111633203,"vacant","vacant",FALSE,"vac","vac"
"7054","3","133R",0,2018,NA,NA,NA,NA,NA,NA,NA,NA,"",2019,0,1,NA,4,3,1,1,0,0,0,0,"vacant",0,0,NA,NA,NA,0,"asexual recruit from 3-117","",NA,1.43241195830118,NA,"vacant",FALSE,NA,"vac"
"7055","3","134R",0,2018,NA,NA,NA,NA,NA,NA,NA,NA,"",2019,0,1,NA,3,1,1,1,0,0,0,0,"vacant",0,0,NA,NA,NA,0,"","",NA,-0.24156447527049,NA,"vacant",FALSE,NA,"vac"
"7056","3","135R",0,2018,NA,NA,NA,NA,NA,NA,NA,NA,"",2019,0,1,NA,17,8,1.5,1,0,0,0,0,"vacant",0,0,NA,NA,NA,0,"","",NA,4.60932581621072,NA,"vacant",FALSE,NA,"vac"
"7057","3","135AR",0,2018,NA,NA,NA,NA,NA,NA,NA,NA,"",2019,0,1,NA,7,1,1,1,0,0,0,0,"vacant",0,0,NA,NA,NA,0,"","",NA,0.605733385116713,NA,"vacant",FALSE,NA,"vac"
"7058","3","135BR",0,2018,NA,NA,NA,NA,NA,NA,NA,NA,"",2019,0,1,NA,6.5,1,1,1,0,0,0,0,"vacant",0,0,NA,NA,NA,0,"","",NA,0.531625412962991,NA,"vacant",FALSE,NA,"vac"
"7059","3","135CR",0,2018,NA,NA,NA,NA,NA,NA,NA,NA,"",2019,0,1,NA,7,4,2,2,0,0,0,0,"vacant",0,0,NA,NA,NA,0,"","",NA,2.80295796245293,NA,"vacant",FALSE,NA,"vac"
"7060","3","136R",0,2018,NA,NA,NA,NA,NA,NA,NA,NA,"",2019,0,1,NA,3,0.5,0.5,0,0,0,0,0,"vacant",0,0,NA,NA,NA,0,"","",NA,-1.62785883639038,NA,"vacant",FALSE,NA,"vac"
"7061","3","137AR",0,2018,NA,NA,NA,NA,NA,NA,NA,NA,"",2019,0,1,NA,5,1,1,0,0,0,0,0,"vacant",0,0,NA,NA,NA,0,"","",NA,0.2692611484955,NA,"vacant",FALSE,NA,"vac"
"7062","3","137BR",0,2018,NA,NA,NA,NA,NA,NA,NA,NA,"",2019,0,1,NA,3,2,1,1,0,0,0,0,"vacant",0,0,NA,NA,NA,0,"","",NA,0.569365740945838,NA,"vacant",FALSE,NA,"vac"
"7063","3","140",0,2018,NA,NA,NA,NA,NA,NA,NA,NA,"",2019,0,1,NA,5.5,1,1,1,0,0,0,0,"vacant",0,0,NA,NA,NA,0,"","",NA,0.364571328299825,NA,"vacant",FALSE,NA,"vac"
"7064","3","141",0,2018,NA,NA,NA,NA,NA,NA,NA,NA,"",2019,0,1,NA,2,2,1,0,0,0,0,0,"vacant",0,0,NA,NA,NA,0,"","",NA,0.163900632837674,NA,"vacant",FALSE,NA,"vac"
"7065","3","142",0,2018,NA,NA,NA,NA,NA,NA,NA,NA,"",2019,0,1,NA,20,7,2,3,0,0,0,0,"vacant",0,0,NA,NA,NA,0,"larger one, misted pev","",NA,4.66371030316794,NA,"vacant",FALSE,NA,"vac"
"7066","3","143",0,2018,NA,NA,NA,NA,NA,NA,NA,NA,"",2019,0,1,NA,3.5,0.5,0.5,0,0,0,0,0,"vacant",0,0,NA,NA,NA,0,"could be a prickly pear","",NA,-1.47370815656312,NA,"vacant",FALSE,NA,"vac"
"7067","3","144",0,2018,NA,NA,NA,NA,NA,NA,NA,NA,"",2019,0,1,NA,10,5,1,1,0,0,0,0,"vacant",0,0,NA,NA,NA,0,"","",NA,3.15963290639166,NA,"vacant",FALSE,NA,"vac"
"7068","3","145",0,2018,NA,NA,NA,NA,NA,NA,NA,NA,"",2019,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
"7069","4","3",0,2018,60,70,58,0,0,0,0,0,"vacant",2019,0,0,1,69,74,59,13,0,0,0,3,"LIOM",0,0,NA,NA,NA,0,"1 PENT","",11.0719339650028,11.2883336359823,"vacant","liom",FALSE,"vac","occ"
"7070","4","6",0,2018,32,13,10,0,0,0,0,0,"vacant",2019,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",7.01025320959953,NA,"vacant",NA,NA,"vac",NA
"7071","4","7",0,2018,48,36,28,0,0,0,0,2,"LIOM",2019,0,0,1,77,44,32,5,0,0,0,0,"vacant",0,0,NA,NA,NA,0,"","",9.46249605256874,10.2788009773679,"liom","vacant",FALSE,"occ","vac"
"7072","4","9",0,2018,55,25,19,0,0,0,0,0,"vacant",2019,0,0,1,69,24,13,4,0,0,0,0,"vacant",0,0,NA,NA,NA,0,"","",8.8492413280105,8.72947120482722,"vacant","vacant",FALSE,"vac","vac"
"7073","4","11",0,2018,44,19,14,0,0,0,0,0,"vacant",2019,0,0,1,41,24,7,4,0,0,0,0,"vacant",0,0,NA,NA,NA,0,"","",8.05073363179273,7.85507535061611,"vacant","vacant",FALSE,"vac","vac"
"7074","4","12",0,2018,103,129,65,5,0,0,0,21,"LIOM",2019,0,0,1,115,115,78,0,0,5,5,0,"vacant",0,1,NA,NA,NA,0,"","",12.4439741812978,12.5438413811145,"liom","vacant",TRUE,"occ","vac"
"7075","4","15",0,2018,86,33,28,2,0,0,0,0,"vacant",2019,0,0,1,90,32,27,15,0,0,0,0,"vacant",0,0,NA,NA,NA,0,"","",9.94962389954164,9.92841343308321,"vacant","vacant",FALSE,"vac","vac"
"7076","4","16",0,2018,66,65,52,6,7,7,0,41,"LIOM",2019,0,0,1,69,58,55,8,3,4,1,1,"LIOM",0,1,NA,NA,NA,0,"","",10.9875314865634,10.9624110169635,"liom","liom",TRUE,"occ","occ"
"7077","4","17",0,2018,130,70,62,15,3,3,0,50,"LIOM",2019,0,0,1,132,100,68,17,38,39,1,0,"vacant",0,0,NA,NA,NA,0,"","",11.9066671705698,12.4042587563344,"liom","vacant",TRUE,"occ","vac"
"7078","4","19",0,2018,75,56,35,0,0,0,0,0,"vacant",2019,0,0,1,95,56,37,8,12,12,0,3,"FOR",0,0,3,NA,NA,0," 3 CV-adults","",10.6127360015115,10.8926047528486,"vacant","other",TRUE,"vac","occ"
"7079","4","22",0,2018,105,69,60,9,8,8,0,30,"LIOM",2019,0,0,1,100,66,58,4,11,11,0,0,"vacant",0,0,NA,NA,NA,0,"","",11.6471140338224,11.5192621921397,"liom","vacant",TRUE,"occ","vac"
"7080","4","23",0,2018,92,60,60,11,0,0,0,27,"LIOM",2019,0,0,1,82,63,50,10,3,3,0,4,"LIOM",0,0,NA,NA,NA,0,"","",11.3703009375546,11.1350237596304,"liom","liom",TRUE,"occ","occ"
"7081","4","24",0,2018,31,40,20,5,0,0,0,40,"CREM",2019,0,0,1,48,40,28,11,0,0,0,0,"vacant",0,0,NA,NA,NA,0,"","",8.89620520387086,9.58374529620161,"crem","vacant",FALSE,"occ","vac"
"7082","4","25",0,2018,90,62,38,0,0,0,0,0,"vacant",2019,0,0,1,82,79,56,6,8,8,0,1,"LIOM",0,1,NA,NA,NA,0,"","",10.983678917248,11.4907976790826,"vacant","liom",TRUE,"vac","occ"
"7083","4","27",0,2018,63,65,45,0,0,0,0,11,"CREM",2019,0,0,1,77,49,41,6,2,2,0,0,"vacant",0,0,NA,NA,NA,0,"","",10.8176243329179,10.6169536374557,"crem","vacant",TRUE,"occ","vac"
"7084","4","31",0,2018,40,42,20,0,0,0,0,0,"vacant",2019,0,0,1,44,47,28,1,0,0,0,0,"vacant",0,0,NA,NA,NA,0,"","",9.21667709914563,9.69269473593239,"vacant","vacant",FALSE,"vac","vac"
"7085","4","32",0,2018,22,44,17,0,0,0,0,0,"vacant",2019,0,0,1,32,46,21,9,0,0,0,0,"vacant",0,0,NA,NA,NA,0,"","",8.58631905664645,9.14865001652317,"vacant","vacant",FALSE,"vac","vac"
"7086","4","35",0,2018,110,120,119,14,26,28,2,55,"LIOM",2019,0,0,1,112,122,120,53,51,52,1,1,"LIOM",0,0,NA,NA,NA,0,"","",12.9269363445969,12.96990319855,"liom","liom",TRUE,"occ","occ"
"7087","4","38",0,2018,70,80,35,0,0,0,0,0,"vacant",2019,0,0,1,54,97,51,2,0,0,0,1,"LIOM",0,1,NA,NA,NA,0,"tag map say 38Y","",11.0118883737174,11.256937469034,"vacant","liom",FALSE,"vac","occ"
"7088","4","39",0,2018,120,60,55,0,0,0,0,0,"vacant",2019,0,0,1,108,76,61,0,0,0,0,0,"vacant",0,0,NA,NA,NA,0,"","",11.5508848744501,11.795621953722,"vacant","vacant",FALSE,"vac","vac"
"7089","4","40",0,2018,49,57,43,2,0,0,0,7,"LIOM",2019,0,0,1,51,58,44,0,0,0,0,0,"vacant",0,0,NA,NA,NA,0,"","",10.3756895450283,10.4553001342344,"liom","vacant",FALSE,"occ","vac"
"7090","4","41",0,2018,82,69,50,0,0,0,0,0,"vacant",2019,0,0,1,85,71,53,12,0,0,0,0,"vacant",0,0,NA,NA,NA,0,"","",11.2384951084288,11.3567432626419,"vacant","vacant",FALSE,"vac","vac"
"7091","4","43",0,2018,45,36,27,0,0,0,0,0,"vacant",2019,0,0,1,39,38,31,0,0,0,0,0,"vacant",0,0,NA,NA,NA,0,"","",9.36646081749489,9.40530353026567,"vacant","vacant",FALSE,"vac","vac"
"7092","4","45",0,2018,65,80,46,0,0,0,0,0,"vacant",2019,0,0,1,64,51,31,0,3,3,0,0,"vacant",0,0,NA,NA,NA,0,"","",11.1204799587401,10.2458504528297,"vacant","vacant",TRUE,"vac","vac"
"7093","4","46",0,2018,39,44,35,14,0,0,0,24,"LIOM",2019,0,0,1,39,54,26,5,0,0,0,0,"vacant",0,1,NA,NA,NA,0,"","",9.6759862260052,9.70114379041892,"liom","vacant",FALSE,"occ","vac"
"7094","4","47",0,2018,78,96,88,23,1,1,0,59,"LIOM",2019,0,0,1,80,100,100,18,16,19,3,0,"vacant",0,0,NA,NA,NA,0,"nectar drops","",12.0601092168491,12.2521902427115,"liom","vacant",TRUE,"occ","vac"
"7095","4","48",0,2018,94,61,39,9,2,2,0,20,"LIOM",2019,0,0,1,91,63,38,1,6,12,6,0,"vacant",0,1,NA,1,NA,0,"1 weevil, 1 pent-juv","",11.0271640291877,11.0146294151409,"liom","vacant",TRUE,"occ","vac"
"7096","4","49",0,2018,34,24,15,1,0,0,0,1,"LIOM",2019,0,0,1,54,26,22,5,0,0,0,1,"LIOM",0,0,NA,NA,NA,0,"","",8.12701269181696,9.00491494332157,"liom","liom",FALSE,"occ","occ"
"7097","4","51",0,2018,70.5,75,38,6,0,0,0,15,"LIOM",2019,0,0,1,73,74,53,19,0,0,0,0,"vacant",0,1,NA,NA,NA,0,"","",10.9839172221844,11.2523624890071,"liom","vacant",FALSE,"occ","vac"
"7098","4","53",0,2018,89,71,65,6,0,0,0,0,"vacant",2019,0,0,1,80,97,60,9,5,6,1,0,"vacant",0,0,NA,NA,NA,0,"","",11.5874750161458,11.768047120312,"vacant","vacant",TRUE,"vac","vac"
"7099","4","54",0,2018,78,48,40,0,0,0,0,0,"vacant",2019,0,0,1,95,63,39,7,0,0,0,1,"shiny black, red thorax",0,1,NA,NA,NA,0,"","",10.5849113305875,11.0773513931106,"vacant","other",FALSE,"vac","occ"
"7100","4","56",0,2018,117.5,79,36,8,0,0,0,28,"LIOM",2019,0,0,1,102,75,44,1,0,1,1,0,"vacant",0,0,NA,NA,NA,0,"","",11.5298314652522,11.4567486744488,"liom","vacant",TRUE,"occ","vac"
"7101","4","57",0,2018,69,82,62,11,0,0,0,33,"LIOM",2019,0,0,1,78,82,59,27,4,5,1,1,"LIOM",0,0,NA,NA,NA,0,"","",11.4472619786908,11.5277574823874,"liom","liom",TRUE,"occ","occ"
"7102","4","58",0,2018,83,103,92,11,22,22,0,39,"LIOM",2019,0,0,1,73,100,80,5,1,1,0,0,"vacant",0,0,NA,NA,NA,0,"","",12.2383685998656,11.9499020178703,"liom","vacant",TRUE,"occ","vac"
"7103","4","61",0,2018,64,60,40,0,0,0,0,0,"vacant",2019,0,0,1,64,72,47,18,0,0,0,1,"LIOM",0,0,NA,NA,NA,0,"","",10.6427523302774,10.9906589445242,"vacant","liom",FALSE,"vac","occ"
